worker_id,platform,location,earnings_per_day,hours_worked,jobs_completed,rating,date
31,swiggy,delhi,0.00012006243246488174,0.23333333333333334,0.2542372881355932,0.0363636363636364,2024-01-16
32,zomato,mumbai,0.0009805098651298676,0.3333333333333333,0.5084745762711864,0.09090909090909091,2024-01-16
33,uber,bangalore,0.0016808740545083444,0.3,0.6101694915254238,0.10909090909090903,2024-01-17
34,swiggy,pune,0.00048024972985952696,0.26666666666666666,0.3220338983050847,0.01818181818181812,2024-01-17
35,freelancer,delhi,0.005482851082562933,0.3333333333333333,0.11864406779661017,0.14545454545454542,2024-01-18
37,swiggy,pune,0.0013206867571136992,0.3,0.3559322033898305,0.0,2024-01-19
38,zomato,mumbai,0.0008404370272541722,0.36666666666666664,0.423728813559322,0.0363636363636364,2024-01-19
39,uber,bangalore,0.0019810301356705485,0.3333333333333333,0.559322033898305,0.12727272727272732,2024-01-20
40,freelancer,delhi,0.013487013246888382,0.16666666666666666,0.01694915254237288,0.2727272727272727,2024-01-20
41,swiggy,delhi,8.004162164325449e-05,0.2,0.23728813559322035,0.01818181818181812,2024-01-21
42,zomato,mumbai,0.0011205827030055628,0.3333333333333333,0.5423728813559322,0.10909090909090903,2024-01-21
43,uber,bangalore,0.002181134189778685,0.36666666666666664,0.6440677966101694,0.14545454545454542,2024-01-22
44,swiggy,pune,0.0005202705406811542,0.3,0.3728813559322034,0.0363636363636364,2024-01-22
45,freelancer,delhi,0.004682434866130388,0.26666666666666666,0.1016949152542373,0.12727272727272732,2024-01-23
46,uber,chennai,0.0014407491895785808,0.3333333333333333,0.576271186440678,0.09090909090909091,2024-01-23
47,swiggy,pune,0.00030015608116220433,0.23333333333333334,0.288135593220339,0.0,2024-01-24
48,zomato,mumbai,0.000900468243486613,0.3,0.4406779661016949,0.054545454545454515,2024-01-24
49,uber,bangalore,0.0024812902709408892,0.4,0.7457627118644068,0.1636363636363637,2024-01-25
50,freelancer,delhi,0.015488053787969745,0.2,0.03389830508474576,0.18181818181818182,2024-01-25
51,swiggy,delhi,0.00014007283787569535,0.23333333333333334,0.2711864406779661,0.0363636363636364,2024-01-26
52,zomato,mumbai,0.0010005202705406812,0.3333333333333333,0.4915254237288136,0.0727272727272728,2024-01-26
53,uber,bangalore,0.0017809260815624124,0.3,0.5932203389830508,0.10909090909090903,2024-01-27
54,swiggy,pune,0.0004402289190378997,0.26666666666666666,0.3389830508474576,0.01818181818181812,2024-01-27
55,freelancer,delhi,0.00508264297434666,0.26666666666666666,0.13559322033898305,0.14545454545454542,2024-01-28
56,uber,chennai,0.0012806659462920719,0.3333333333333333,0.559322033898305,0.09090909090909091,2024-01-28
57,swiggy,pune,0.0013206867571136992,0.23333333333333334,0.3220338983050847,0.0,2024-01-29
58,zomato,mumbai,0.0009604994597190539,0.3,0.4745762711864407,0.054545454545454515,2024-01-29
59,uber,bangalore,0.0023812382438868213,0.36666666666666664,0.6779661016949152,0.14545454545454542,2024-01-30
60,freelancer,delhi,0.017489094329051106,0.2,0.01694915254237288,0.21818181818181823,2024-01-30
61,swiggy,delhi,4.0020810821627246e-05,0.2,0.2033898305084746,0.01818181818181812,2024-01-31
62,zomato,mumbai,0.0012806659462920719,0.36666666666666664,0.576271186440678,0.10909090909090903,2024-01-31
63,uber,bangalore,0.0026813943250490256,0.43333333333333335,0.8305084745762712,0.1636363636363637,2024-02-01
64,swiggy,pune,0.0013206867571136992,0.26666666666666666,0.3559322033898305,0.0,2024-02-01
65,freelancer,delhi,0.006483371353103614,0.26666666666666666,0.15254237288135594,0.12727272727272732,2024-02-02
66,uber,chennai,0.001480770000400208,0.4666666666666667,0.6610169491525424,0.09090909090909091,2024-02-02
67,swiggy,pune,0.0013206867571136992,0.3,0.3389830508474576,0.0363636363636364,2024-02-03
68,zomato,mumbai,0.0009204786488974266,0.3333333333333333,0.4915254237288136,0.0727272727272728,2024-02-03
70,freelancer,delhi,0.02949533757553928,0.16666666666666666,0.01694915254237288,0.23636363636363633,2024-02-04
71,swiggy,delhi,0.00010005202705406812,0.23333333333333334,0.2542372881355932,0.0363636363636364,2024-02-05
72,zomato,mumbai,0.0011806139192380037,0.3333333333333333,0.5423728813559322,0.09090909090909091,2024-02-05
73,uber,bangalore,0.023492215952295194,0.36666666666666664,1.0,0.1636363636363637,2024-02-06
74,swiggy,pune,0.00038019770280545883,0.0,0.3220338983050847,0.01818181818181812,2024-02-06
76,uber,chennai,0.0013206867571136992,0.3333333333333333,0.559322033898305,0.4,2024-02-07
77,swiggy,pune,0.0003401768919838316,0.23333333333333334,0.288135593220339,0.0,2024-02-08
78,zomato,mumbai,0.0010405410813623085,0.3333333333333333,0.4745762711864407,0.054545454545454515,2024-02-08
79,uber,bangalore,0.0013206867571136992,0.4,0.6610169491525424,0.12727272727272732,2024-02-09
80,freelancer,delhi,0.007483891623644295,0.2,0.06779661016949153,0.14545454545454542,2024-02-09
81,swiggy,delhi,6.003121623244087e-05,0.2,0.22033898305084745,0.01818181818181812,2024-02-10
82,zomato,mumbai,0.001220634730059631,0.36666666666666664,0.5932203389830508,0.10909090909090903,2024-02-10
83,uber,bangalore,0.0028814983791571615,0.43333333333333335,0.864406779661017,0.1636363636363637,2024-02-11
84,swiggy,pune,0.0013206867571136992,0.26666666666666666,0.3728813559322034,0.0363636363636364,2024-02-11
85,freelancer,delhi,0.00508264297434666,0.3,0.11864406779661017,0.12727272727272732,2024-02-12
86,uber,chennai,0.00138071797334614,0.3333333333333333,0.576271186440678,0.09090909090909091,2024-02-12
87,swiggy,pune,0.00030015608116220433,0.23333333333333334,0.3050847457627119,0.0,2024-02-13
88,zomato,mumbai,0.0010005202705406812,0.3333333333333333,0.4576271186440678,0.054545454545454515,2024-02-13
89,uber,bangalore,0.002181134189778685,0.4,0.6949152542372882,0.14545454545454542,2024-02-14
90,freelancer,delhi,0.02149117541121383,0.16666666666666666,0.0,0.29090909090909084,2024-02-14
91,swiggy,delhi,9.00468243486613e-05,0.23333333333333334,0.23728813559322035,0.0363636363636364,2024-02-15
92,zomato,mumbai,0.0012406451354704446,0.3333333333333333,0.559322033898305,0.09090909090909091,2024-02-15
93,uber,bangalore,0.0019810301356705485,0.3,0.6271186440677966,0.10909090909090903,2024-02-16
94,swiggy,pune,0.0004202185136270861,0.26666666666666666,0.3389830508474576,0.01818181818181812,2024-02-16
95,freelancer,delhi,0.005682955136671069,0.3333333333333333,0.13559322033898305,0.14545454545454542,2024-02-17
97,swiggy,pune,0.0013206867571136992,0.3,0.3559322033898305,0.0,2024-02-18
98,zomato,mumbai,0.0010805618921839357,0.36666666666666664,0.5084745762711864,0.0727272727272728,2024-02-18
99,uber,bangalore,0.002281186216832753,0.4,0.7288135593220338,0.14545454545454542,2024-02-19
100,freelancer,delhi,0.023492215952295194,0.2,0.03389830508474576,0.30909090909090914,2024-02-19
101,swiggy,delhi,2.0010405410813623e-05,0.2,0.1864406779661017,0.0,2024-02-20
102,zomato,mumbai,0.0013206867571136992,0.36666666666666664,0.6101694915254238,0.10909090909090903,2024-02-20
103,uber,bangalore,0.003081602433265298,0.4666666666666667,0.9152542372881356,0.1636363636363637,2024-02-21
104,swiggy,pune,0.0004602393244487133,0.0,0.3220338983050847,0.01818181818181812,2024-02-21
106,uber,chennai,0.0013006763517028855,0.3333333333333333,0.5932203389830508,0.36363636363636365,2024-02-22
107,swiggy,pune,0.0013206867571136992,0.23333333333333334,0.3220338983050847,0.0,2024-02-23
108,zomato,mumbai,0.0009604994597190539,0.3,0.4576271186440678,0.054545454545454515,2024-02-23
109,uber,bangalore,0.0024812902709408892,0.4,0.7457627118644068,0.14545454545454542,2024-02-24
110,freelancer,delhi,0.03950054028094609,0.16666666666666666,0.0,0.3272727272727272,2024-02-24
111,swiggy,delhi,8.004162164325449e-05,0.23333333333333334,0.23728813559322035,0.0363636363636364,2024-02-25
112,zomato,mumbai,0.0012006243246488173,0.3333333333333333,0.5254237288135594,0.09090909090909091,2024-02-25
113,uber,bangalore,0.0016808740545083444,0.3,0.5932203389830508,0.10909090909090903,2024-02-26
114,swiggy,pune,0.0004402289190378997,0.26666666666666666,0.3389830508474576,0.01818181818181812,2024-02-26
115,freelancer,delhi,0.005282747028454797,0.26666666666666666,0.1016949152542373,0.12727272727272732,2024-02-27
116,uber,chennai,0.0013406971625245128,0.3333333333333333,0.559322033898305,0.09090909090909091,2024-02-27
117,swiggy,pune,0.0013206867571136992,0.23333333333333334,0.3050847457627119,0.0,2024-02-28
118,zomato,mumbai,0.0010205306759514948,0.3,0.4745762711864407,0.054545454545454515,2024-02-28
119,uber,bangalore,0.0023812382438868213,0.36666666666666664,0.6779661016949152,0.14545454545454542,2024-02-29
120,freelancer,delhi,0.02949533757553928,0.2,0.01694915254237288,0.3454545454545455,2024-02-29
121,swiggy,delhi,0.0,0.2,0.2033898305084746,0.01818181818181812,2024-03-01
122,zomato,mumbai,0.0012606555408812583,0.36666666666666664,0.576271186440678,0.10909090909090903,2024-03-01
123,uber,bangalore,0.00298155040621123,0.43333333333333335,0.8813559322033898,0.1636363636363637,2024-03-02
124,swiggy,pune,0.00048024972985952696,0.0,0.3559322033898305,0.01818181818181812,2024-03-02
126,uber,chennai,0.0013607075679353264,0.3333333333333333,0.576271186440678,0.09090909090909091,2024-03-03
127,swiggy,pune,0.0013206867571136992,0.26666666666666666,0.3220338983050847,0.0,2024-03-04
128,zomato,mumbai,0.0009805098651298676,0.3333333333333333,0.4915254237288136,0.054545454545454515,2024-03-04
129,uber,bangalore,0.002581342297994957,0.4,0.7627118644067796,0.14545454545454542,2024-03-05
130,freelancer,delhi,0.03549845919878337,0.16666666666666666,0.0,0.25454545454545463,2024-03-05
131,swiggy,delhi,0.00010005202705406812,0.23333333333333334,0.2542372881355932,0.0363636363636364,2024-03-06
132,zomato,mumbai,0.001220634730059631,0.3333333333333333,0.5423728813559322,0.09090909090909091,2024-03-06
133,uber,bangalore,0.0017809260815624124,0.3,0.6101694915254238,0.10909090909090903,2024-03-07
134,swiggy,pune,0.00040020810821627246,0.26666666666666666,0.3389830508474576,0.01818181818181812,2024-03-07
135,freelancer,delhi,0.005482851082562933,0.3333333333333333,0.11864406779661017,0.14545454545454542,2024-03-08
137,swiggy,pune,0.0013206867571136992,0.3,0.3559322033898305,0.0,2024-03-09
138,zomato,mumbai,0.001060551486773122,0.36666666666666664,0.4915254237288136,0.0727272727272728,2024-03-09
139,uber,bangalore,0.002281186216832753,0.4,0.711864406779661,0.14545454545454542,2024-03-10
140,freelancer,delhi,0.04350262136310882,0.2,0.01694915254237288,0.36363636363636365,2024-03-10
141,swiggy,delhi,4.0020810821627246e-05,0.2,0.22033898305084745,0.01818181818181812,2024-03-11
142,zomato,mumbai,0.0013006763517028855,0.36666666666666664,0.5932203389830508,0.10909090909090903,2024-03-11
143,uber,bangalore,0.0027814463521030936,0.43333333333333335,0.8305084745762712,0.1636363636363637,2024-03-12
144,swiggy,pune,0.0004202185136270861,0.0,0.3220338983050847,0.01818181818181812,2024-03-12
146,uber,chennai,0.0013206867571136992,0.3333333333333333,0.559322033898305,0.3818181818181818,2024-03-13
147,swiggy,pune,0.0013206867571136992,0.23333333333333334,0.3220338983050847,0.0,2024-03-14
148,zomato,mumbai,0.0010405410813623085,0.3,0.4576271186440678,0.054545454545454515,2024-03-14
149,uber,bangalore,0.0024812902709408892,0.4,0.7457627118644068,0.14545454545454542,2024-03-15
150,freelancer,delhi,0.0495057429863529,0.16666666666666666,0.0,0.3454545454545455,2024-03-15
151,swiggy,delhi,8.004162164325449e-05,0.23333333333333334,0.23728813559322035,0.0363636363636364,2024-03-16
152,zomato,mumbai,0.0012006243246488173,0.3333333333333333,0.5254237288135594,0.09090909090909091,2024-03-16
153,uber,bangalore,0.0016808740545083444,0.3,0.5932203389830508,0.10909090909090903,2024-03-17
154,swiggy,pune,0.0004402289190378997,0.26666666666666666,0.3389830508474576,0.01818181818181812,2024-03-17
155,freelancer,delhi,0.005282747028454797,0.26666666666666666,0.1016949152542373,0.12727272727272732,2024-03-18
156,uber,chennai,0.0013406971625245128,0.3333333333333333,0.559322033898305,0.09090909090909091,2024-03-18
157,swiggy,pune,0.0013206867571136992,0.23333333333333334,0.3050847457627119,0.0,2024-03-19
158,zomato,mumbai,0.0010205306759514948,0.3,0.4745762711864407,0.054545454545454515,2024-03-19
159,uber,bangalore,0.0023812382438868213,0.36666666666666664,0.6779661016949152,0.14545454545454542,2024-03-20
160,freelancer,delhi,0.059510945691759715,0.2,0.01694915254237288,0.4,2024-03-20
161,swiggy,delhi,6.003121623244087e-05,0.2,0.22033898305084745,0.01818181818181812,2024-03-21
162,zomato,mumbai,0.0013206867571136992,0.36666666666666664,0.5932203389830508,0.10909090909090903,2024-03-21
163,uber,bangalore,0.003081602433265298,0.4666666666666667,0.9152542372881356,0.1636363636363637,2024-03-22
164,swiggy,pune,0.0013206867571136992,0.26666666666666666,0.3559322033898305,0.0,2024-03-22
165,freelancer,delhi,0.006483371353103614,0.0,0.13559322033898305,0.12727272727272732,2024-03-23
166,uber,chennai,0.001480770000400208,0.8333333333333334,0.6610169491525424,0.09090909090909091,2024-03-23
167,swiggy,pune,0.0013206867571136992,0.3,0.3389830508474576,0.0363636363636364,2024-03-24
168,zomato,mumbai,0.0009604994597190539,0.3333333333333333,0.4915254237288136,0.0727272727272728,2024-03-24
170,freelancer,delhi,0.059510945691759715,0.16666666666666666,0.01694915254237288,0.2727272727272727,2024-03-25
171,swiggy,delhi,0.00010005202705406812,0.23333333333333334,0.2542372881355932,0.0363636363636364,2024-03-26
172,zomato,mumbai,0.001220634730059631,0.3333333333333333,0.5423728813559322,0.09090909090909091,2024-03-26
173,uber,bangalore,0.08952655380798015,0.36666666666666664,1.0,0.1636363636363637,2024-03-27
174,swiggy,pune,0.0004402289190378997,0.0,0.3220338983050847,0.01818181818181812,2024-03-27
176,uber,chennai,0.0013206867571136992,0.3333333333333333,0.559322033898305,0.45454545454545453,2024-03-28
177,swiggy,pune,0.0003401768919838316,0.23333333333333334,0.288135593220339,0.0,2024-03-29
178,zomato,mumbai,0.0010405410813623085,0.3333333333333333,0.4745762711864407,0.054545454545454515,2024-03-29
179,uber,bangalore,0.0013206867571136992,0.4,0.6610169491525424,0.12727272727272732,2024-03-30
180,freelancer,delhi,0.09953175651338696,0.2,0.06779661016949153,0.3272727272727272,2024-03-30
181,swiggy,delhi,2.0010405410813623e-05,0.2,0.2033898305084746,0.01818181818181812,2024-03-31
182,zomato,mumbai,0.0012806659462920719,0.36666666666666664,0.576271186440678,0.10909090909090903,2024-03-31
183,uber,bangalore,0.0026813943250490256,0.43333333333333335,0.8305084745762712,0.1636363636363637,2024-04-01
184,swiggy,pune,0.0013206867571136992,0.26666666666666666,0.3728813559322034,0.0363636363636364,2024-04-01
185,freelancer,delhi,0.005883059190779205,0.3,0.11864406779661017,0.12727272727272732,2024-04-02
186,uber,chennai,0.00138071797334614,0.3333333333333333,0.576271186440678,0.09090909090909091,2024-04-02
187,swiggy,pune,0.00030015608116220433,0.23333333333333334,0.3050847457627119,0.0,2024-04-03
188,zomato,mumbai,0.0010005202705406812,0.3333333333333333,0.4576271186440678,0.054545454545454515,2024-04-03
189,uber,bangalore,0.0024812902709408892,0.4,0.7457627118644068,0.14545454545454542,2024-04-04
190,freelancer,delhi,0.08352343218473607,0.16666666666666666,0.0,0.3454545454545455,2024-04-04
191,swiggy,delhi,8.004162164325449e-05,0.23333333333333334,0.23728813559322035,0.0363636363636364,2024-04-05
192,zomato,mumbai,0.0012406451354704446,0.3333333333333333,0.559322033898305,0.09090909090909091,2024-04-05
193,uber,bangalore,0.0018809781086164806,0.3,0.6271186440677966,0.10909090909090903,2024-04-06
194,swiggy,pune,0.0004202185136270861,0.26666666666666666,0.3389830508474576,0.01818181818181812,2024-04-06
195,freelancer,delhi,0.005682955136671069,0.3333333333333333,0.13559322033898305,0.14545454545454542,2024-04-07
197,swiggy,pune,0.0013206867571136992,0.3,0.3559322033898305,0.0,2024-04-08
198,zomato,mumbai,0.0010805618921839357,0.36666666666666664,0.5084745762711864,0.0727272727272728,2024-04-08
199,uber,bangalore,0.002281186216832753,0.4,0.7288135593220338,0.14545454545454542,2024-04-09
200,freelancer,delhi,0.07551927002041062,0.2,0.03389830508474576,0.30909090909090914,2024-04-09
201,swiggy,delhi,0.0,0.2,0.1864406779661017,0.0,2024-04-10
202,zomato,mumbai,0.0013206867571136992,0.36666666666666664,0.6101694915254238,0.10909090909090903,2024-04-10
203,uber,bangalore,0.0032817064873734343,0.4666666666666667,0.9152542372881356,0.1636363636363637,2024-04-11
204,swiggy,pune,0.0004602393244487133,0.0,0.3220338983050847,0.01818181818181812,2024-04-11
206,uber,chennai,0.0013006763517028855,0.3333333333333333,0.5932203389830508,0.36363636363636365,2024-04-12
207,swiggy,pune,0.0013206867571136992,0.23333333333333334,0.3220338983050847,0.0,2024-04-13
208,zomato,mumbai,0.0009604994597190539,0.3,0.4576271186440678,0.054545454545454515,2024-04-13
209,uber,bangalore,0.0024812902709408892,0.4,0.7457627118644068,0.14545454545454542,2024-04-14
210,freelancer,delhi,0.09352863489014288,0.16666666666666666,0.0,0.4,2024-04-14
211,swiggy,delhi,8.004162164325449e-05,0.23333333333333334,0.23728813559322035,0.0363636363636364,2024-04-15
212,zomato,mumbai,0.0012006243246488173,0.3333333333333333,0.5254237288135594,0.09090909090909091,2024-04-15
213,uber,bangalore,0.0016808740545083444,0.3,0.5932203389830508,0.10909090909090903,2024-04-16
214,swiggy,pune,0.0004402289190378997,0.26666666666666666,0.3389830508474576,0.01818181818181812,2024-04-16
215,freelancer,delhi,0.005282747028454797,0.0,0.1016949152542373,0.12727272727272732,2024-04-17
216,uber,chennai,0.0013406971625245128,0.3333333333333333,0.559322033898305,0.09090909090909091,2024-04-17
217,swiggy,pune,0.0013206867571136992,0.23333333333333334,0.3050847457627119,0.0,2024-04-18
218,zomato,mumbai,0.0010205306759514948,0.3,0.4745762711864407,0.054545454545454515,2024-04-18
219,uber,bangalore,0.0023812382438868213,0.36666666666666664,0.6779661016949152,0.14545454545454542,2024-04-19
220,freelancer,delhi,0.10353383759554968,0.2,0.01694915254237288,0.41818181818181815,2024-04-19
221,swiggy,delhi,4.0020810821627246e-05,0.2,0.22033898305084745,0.01818181818181812,2024-04-20
222,zomato,mumbai,0.0013006763517028855,0.36666666666666664,0.5932203389830508,0.10909090909090903,2024-04-20
223,uber,bangalore,0.0027814463521030936,0.43333333333333335,0.8305084745762712,0.1636363636363637,2024-04-21
224,swiggy,pune,0.0004202185136270861,0.0,0.3220338983050847,0.01818181818181812,2024-04-21
226,uber,chennai,0.0013206867571136992,0.3333333333333333,0.559322033898305,0.43636363636363645,2024-04-22
227,swiggy,pune,0.0013206867571136992,0.23333333333333334,0.3220338983050847,0.0,2024-04-23
228,zomato,mumbai,0.0010405410813623085,0.3,0.4576271186440678,0.054545454545454515,2024-04-23
229,uber,bangalore,0.0024812902709408892,0.4,0.7457627118644068,0.14545454545454542,2024-04-24
230,freelancer,delhi,0.11954216192420059,0.16666666666666666,0.0,0.45454545454545453,2024-04-24
231,swiggy,delhi,8.004162164325449e-05,0.23333333333333334,0.23728813559322035,0.0363636363636364,2024-04-25
232,zomato,mumbai,0.0012006243246488173,0.3333333333333333,0.5254237288135594,0.09090909090909091,2024-04-25
233,uber,bangalore,0.0016808740545083444,0.3,0.5932203389830508,0.10909090909090903,2024-04-26
234,swiggy,pune,0.0004402289190378997,0.26666666666666666,0.3389830508474576,0.01818181818181812,2024-04-26
235,freelancer,delhi,0.005282747028454797,0.26666666666666666,0.1016949152542373,0.12727272727272732,2024-04-27
236,uber,chennai,0.0013406971625245128,0.3333333333333333,0.559322033898305,0.09090909090909091,2024-04-27
237,swiggy,pune,0.0013206867571136992,0.23333333333333334,0.3050847457627119,0.0,2024-04-28
238,zomato,mumbai,0.0010205306759514948,0.3,0.4745762711864407,0.054545454545454515,2024-04-28
239,uber,bangalore,0.0023812382438868213,0.36666666666666664,0.6779661016949152,0.14545454545454542,2024-04-29
240,freelancer,delhi,0.1395525673350142,0.2,0.01694915254237288,0.47272727272727266,2024-04-29
241,swiggy,delhi,0.0,0.2,0.2033898305084746,0.01818181818181812,2024-04-30
242,zomato,mumbai,0.0012606555408812583,0.36666666666666664,0.576271186440678,0.10909090909090903,2024-04-30
243,uber,bangalore,0.00298155040621123,0.43333333333333335,0.8813559322033898,0.1636363636363637,2024-05-01
244,swiggy,pune,0.00048024972985952696,0.0,0.3559322033898305,0.01818181818181812,2024-05-01
246,uber,chennai,0.0013607075679353264,0.3333333333333333,0.576271186440678,0.09090909090909091,2024-05-02
247,swiggy,pune,0.0013206867571136992,0.26666666666666666,0.3220338983050847,0.0,2024-05-03
248,zomato,mumbai,0.0009805098651298676,0.3333333333333333,0.4915254237288136,0.054545454545454515,2024-05-03
249,uber,bangalore,0.002581342297994957,0.4,0.7627118644067796,0.14545454545454542,2024-05-04
250,freelancer,delhi,0.15956297274582784,0.16666666666666666,0.0,0.49090909090909096,2024-05-04
251,swiggy,delhi,0.00010005202705406812,0.23333333333333334,0.2542372881355932,0.0363636363636364,2024-05-05
252,zomato,mumbai,0.001220634730059631,0.3333333333333333,0.5423728813559322,0.09090909090909091,2024-05-05
253,uber,bangalore,0.0017809260815624124,0.3,0.6101694915254238,0.10909090909090903,2024-05-06
254,swiggy,pune,0.00040020810821627246,0.26666666666666666,0.3389830508474576,0.01818181818181812,2024-05-06
255,freelancer,delhi,0.005482851082562933,0.3333333333333333,0.11864406779661017,0.14545454545454542,2024-05-07
257,swiggy,pune,0.0013206867571136992,0.3,0.3559322033898305,0.0,2024-05-08
258,zomato,mumbai,0.001060551486773122,0.36666666666666664,0.4915254237288136,0.0727272727272728,2024-05-08
259,uber,bangalore,0.002281186216832753,0.4,0.711864406779661,0.14545454545454542,2024-05-09
260,freelancer,delhi,0.17957337815664146,0.2,0.01694915254237288,0.509090909090909,2024-05-09
261,swiggy,delhi,4.0020810821627246e-05,0.2,0.22033898305084745,0.01818181818181812,2024-05-10
262,zomato,mumbai,0.0013006763517028855,0.36666666666666664,0.5932203389830508,0.10909090909090903,2024-05-10
263,uber,bangalore,0.0027814463521030936,0.43333333333333335,0.8305084745762712,0.1636363636363637,2024-05-11
264,swiggy,pune,0.0004202185136270861,0.0,0.3220338983050847,0.01818181818181812,2024-05-11
266,uber,chennai,0.0013206867571136992,0.3333333333333333,0.559322033898305,0.5272727272727273,2024-05-12
267,swiggy,pune,0.0013206867571136992,0.23333333333333334,0.3220338983050847,0.0,2024-05-13
268,zomato,mumbai,0.0010405410813623085,0.3,0.4576271186440678,0.054545454545454515,2024-05-13
269,uber,bangalore,0.0024812902709408892,0.4,0.7457627118644068,0.14545454545454542,2024-05-14
270,freelancer,delhi,0.19958378356745507,0.16666666666666666,0.0,0.5454545454545454,2024-05-14
271,swiggy,delhi,8.004162164325449e-05,0.23333333333333334,0.23728813559322035,0.0363636363636364,2024-05-15
272,zomato,mumbai,0.0012006243246488173,0.3333333333333333,0.5254237288135594,0.09090909090909091,2024-05-15
273,uber,bangalore,0.0016808740545083444,0.3,0.5932203389830508,0.10909090909090903,2024-05-16
274,swiggy,pune,0.0004402289190378997,0.26666666666666666,0.3389830508474576,0.01818181818181812,2024-05-16
275,freelancer,delhi,0.005282747028454797,0.26666666666666666,0.1016949152542373,0.12727272727272732,2024-05-17
276,uber,chennai,0.0013406971625245128,0.3333333333333333,0.559322033898305,0.09090909090909091,2024-05-17
277,swiggy,pune,0.0013206867571136992,0.23333333333333334,0.3050847457627119,0.0,2024-05-18
278,zomato,mumbai,0.0010205306759514948,0.3,0.4745762711864407,0.054545454545454515,2024-05-18
279,uber,bangalore,0.0023812382438868213,0.36666666666666664,0.6779661016949152,0.14545454545454542,2024-05-19
280,freelancer,delhi,0.23960459438908233,0.2,0.01694915254237288,0.5818181818181819,2024-05-19
281,swiggy,delhi,0.0,0.2,0.2033898305084746,0.01818181818181812,2024-05-20
282,zomato,mumbai,0.0012606555408812583,0.36666666666666664,0.576271186440678,0.10909090909090903,2024-05-20
283,uber,bangalore,0.00298155040621123,0.43333333333333335,0.8813559322033898,0.1636363636363637,2024-05-21
284,swiggy,pune,0.00048024972985952696,0.0,0.3559322033898305,0.01818181818181812,2024-05-21
286,uber,chennai,0.0013607075679353264,0.3333333333333333,0.576271186440678,0.09090909090909091,2024-05-22
287,swiggy,pune,0.0013206867571136992,0.26666666666666666,0.3220338983050847,0.0,2024-05-23
288,zomato,mumbai,0.0009805098651298676,0.3333333333333333,0.4915254237288136,0.054545454545454515,2024-05-23
289,uber,bangalore,0.002581342297994957,0.4,0.7627118644067796,0.14545454545454542,2024-05-24
290,freelancer,delhi,0.29963581062152317,0.16666666666666666,0.0,0.6363636363636364,2024-05-24
